set,collector_number,name,mana_cost,cmc,type_line,rarity,colors,score,expert_grade,gih_wr,iwd,oh_wr,gd_wr,ata,alsa,gih_games,my_eval,my_notes,oracle_text,scryfall_uri,image_url
msh,262,Birnin Zana Plaza,,0.0,Land,common,,3.0,C,0.5738784640238598,0.002149798815982318,0.5929378531073446,0.5589083647659197,8.850993377483444,6.305327868852459,8047,,,"This land enters tapped. When this land enters, you gain 1 life. {T}: Add {G} or {W}.",https://scryfall.com/card/msh/262/birnin-zana-plaza?utm_source=api,https://cards.scryfall.io/small/front/4/1/41463827-46de-40c4-ac2b-1fdf6aa36f65.jpg?1780920273
msh,266,Gathering Place,,0.0,Land,rare,,3.0,C+,0.5657193605683837,0.006886297359307458,0.5554445554445554,0.5739408473221422,5.811985018726592,4.0401184706515885,2252,,,{T}: Add {C}. {T}: Add {G} or {W}. Activate only if this land entered this turn or if you control a basic land.,https://scryfall.com/card/msh/266/gathering-place?utm_source=api,https://cards.scryfall.io/small/front/0/8/081cdbd0-5081-4a9e-90ba-f5baf4ac137e.jpg?1780434055
msh,271,Pym Technologies,,0.0,Land,common,,3.0,C,0.5712675350701403,0.010038034922835948,0.5865551067512983,0.5595396193005755,8.8671970624235,6.348035884191926,7984,,,"This land enters tapped. When this land enters, you gain 1 life. {T}: Add {G} or {U}.",https://scryfall.com/card/msh/271/pym-technologies?utm_source=api,https://cards.scryfall.io/small/front/1/d/1de583ce-e805-45f1-907f-198bc82fd3b5.jpg?1780920299
msh,250,Super-Adaptoid,{2},2.0,Legendary Artifact Creature — Robot Villain,rare,,3.0,C,0.5740437158469945,0.024874135427414124,0.5754152823920266,0.5730858468677494,2.010541110330288,1.921831955922865,3660,,,"Super-Adaptoid's power is equal to the number of legendary creatures you control. Whenever Super-Adaptoid enters or attacks, choose another target creature. If that creature has haste and Super-Adaptoid doesn't, put a haste counter on Super-Adaptoid. Do the same for flying, first strike, double strike, deathtouch, indestructible, lifelink, menace, reach, trample, and vigilance.",https://scryfall.com/card/msh/250/super-adaptoid?utm_source=api,https://cards.scryfall.io/small/front/f/b/fbbd8609-5a00-4188-96fe-77251579b88d.jpg?1780920229
msh,274,Surveillance Room,,0.0,Land,common,,3.0,F,0.5721782272683904,0.016912131250526596,0.5664673413063478,0.5762269688570031,8.662341674389868,6.079999294694338,20962,,,"When this land enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.) {T}: Add {C}. {1}, {T}: Add one mana of any color.",https://scryfall.com/card/msh/274/surveillance-room?utm_source=api,https://cards.scryfall.io/small/front/8/f/8fb51fbb-ab7f-4484-a3c9-dc50cb6f2756.jpg?1780920317
msh,276,Villainous Hideout,,0.0,Land,uncommon,,3.0,D+,0.5736908121668235,0.04973682404901281,0.5613338626439063,0.5817569318476289,7.278366583541147,5.16155934833204,6378,,,"{T}: Add {C}. {T}: Add one mana of any color. Spend this mana only to cast a Villain spell or to activate an ability of a Villain source. {3}, {T}: Target Villain you control connives. Activate only as a sorcery. (Draw a card, then discard a card. If you discarded a nonland card, put a +1/+1 counter on that creature.)",https://scryfall.com/card/msh/276/villainous-hideout?utm_source=api,https://cards.scryfall.io/small/front/8/2/822b0249-e1df-453d-8b60-75a5196ed818.jpg?1780925824
msh,265,Fisk Tower,,0.0,Land,common,,2.5,C,0.5545454545454546,-0.008977861516721641,0.5619195046439629,0.5490825688073394,9.165492957746478,6.528815044486384,7590,,,"This land enters tapped. When this land enters, you gain 1 life. {T}: Add {W} or {B}.",https://scryfall.com/card/msh/265/fisk-tower?utm_source=api,https://cards.scryfall.io/small/front/7/6/7690e624-93c1-46f4-8f33-e28d881787d3.jpg?1780920280
msh,268,Hell's Kitchen,,0.0,Land,common,,2.5,C,0.5458830461039917,0.00943593126440434,0.549645390070922,0.5432098765432098,8.926261921377064,6.274599068804966,6789,,,"This land enters tapped. When this land enters, you gain 1 life. {T}: Add {B} or {R}.",https://scryfall.com/card/msh/268/hells-kitchen?utm_source=api,https://cards.scryfall.io/small/front/6/1/6137c34e-cc4c-4342-a8e4-cfa9c767c67b.jpg?1780920286
msh,270,Los Diablos Missile Base,,0.0,Land,common,,2.5,C,0.5503828483920368,-0.003397312465872049,0.5635533707865169,0.5401955458989679,8.99770009199632,6.330836194638088,6530,,,"This land enters tapped. When this land enters, you gain 1 life. {T}: Add {R} or {G}.",https://scryfall.com/card/msh/270/los-diablos-missile-base?utm_source=api,https://cards.scryfall.io/small/front/2/1/2123fcb5-8181-47ab-9a2d-7ede5b5118e8.jpg?1780920292
msh,249,S.H.I.E.L.D. Helicarrier,{4},4.0,Artifact — Vehicle,uncommon,,2.5,D+,0.5475047984644914,0.009345026709855153,0.5334114888628371,0.5572705117790414,9.480519480519481,6.585233303613128,2084,,,"Flying When this Vehicle enters, create two 1/1 white Soldier creature tokens. Crew 6 (Tap any number of creatures you control with total power 6 or more: This Vehicle becomes an artifact creature until end of turn.)",https://scryfall.com/card/msh/249/shield-helicarrier?utm_source=api,https://cards.scryfall.io/small/front/3/6/364dc091-3161-4cd7-838c-742b9325fc32.jpg?1780920223
msh,272,Stark Industries,,0.0,Land,common,,2.5,C,0.5578800557880056,0.009394280321502024,0.5739554742299482,0.5464409722222222,8.781477627471384,6.227778930621844,7887,,,"This land enters tapped. When this land enters, you gain 1 life. {T}: Add {U} or {R}.",https://scryfall.com/card/msh/272/stark-industries?utm_source=api,https://cards.scryfall.io/small/front/f/e/fe3609d8-71a2-49d9-a3fa-25e0906a1a0e.jpg?1780920306
msh,273,Subterranean Cavern,,0.0,Land,common,,2.5,C,0.5538960123996055,0.00162776782366858,0.5764092538286086,0.5367428003972194,9.188338926174497,6.590612777053455,7097,,,"This land enters tapped. When this land enters, you gain 1 life. {T}: Add {B} or {G}.",https://scryfall.com/card/msh/273/subterranean-cavern?utm_source=api,https://cards.scryfall.io/small/front/0/3/038bf500-e23a-4d38-9312-db1909e20353.jpg?1780920311
msh,252,"Ultron, Artificial Malevolence",{3},3.0,Legendary Artifact Creature — Robot Villain,mythic,,2.5,C,0.5587213342599027,0.03583803906539462,0.5500848896434635,0.5647058823529412,1.7113884555382215,1.6991426344505067,1439,,,"Whenever another nontoken artifact you control enters, you may pay {2}. If you do, create a token that's a copy of it. If the token isn't a creature, it becomes a 2/2 Robot Villain creature in addition to its other types.",https://scryfall.com/card/msh/252/ultron-artificial-malevolence?utm_source=api,https://cards.scryfall.io/small/front/3/2/32ddd5ac-57ed-4e78-8932-a65980191f6e.jpg?1780572984
msh,242,A.I.M. Synthoids,{2},2.0,Artifact Creature — Robot Villain,common,,2.0,D+,0.5347454879498541,0.0007886659937313967,0.5112936344969199,0.5518013813701699,9.815065065065065,6.826982614908312,9253,,,"When this creature enters, surveil 2. (Look at the top two cards of your library, then put any number of them into your graveyard and the rest on top of your library in any order.)",https://scryfall.com/card/msh/242/aim-synthoids?utm_source=api,https://cards.scryfall.io/small/front/f/2/f29dee50-ea7e-4a54-bc91-99928a8405e3.jpg?1780920199
msh,263,Castle Doom,,0.0,Land,rare,,2.0,D-,0.544408945686901,0.03580943708739237,0.5179153094462541,0.5615141955835962,5.146451033243486,3.9975128244986786,1565,,,"{T}: Add {C}. {T}: Add one mana of any color. Spend this mana only to cast an artifact spell. {3}, {T}, Sacrifice an artifact: Create a 3/3 colorless Robot Villain artifact creature token named Doombot. Activate only as a sorcery.",https://scryfall.com/card/msh/263/castle-doom?utm_source=api,https://cards.scryfall.io/small/front/6/b/6b39d7a6-ca2d-4376-a18e-efd0138e83bc.jpg?1780659081
msh,264,Dark Fortress,,0.0,Land,rare,,2.0,C+,0.5388421573478476,0.040004047355593486,0.5417170495767836,0.5368509212730318,5.752827140549273,4.026711409395973,2021,,,{T}: Add {C}. {T}: Add {B} or {R}. Activate only if this land entered this turn or if you control a basic land.,https://scryfall.com/card/msh/264/dark-fortress?utm_source=api,https://cards.scryfall.io/small/front/c/1/c16fd43c-7c47-4c1b-860f-91146532e89d.jpg?1780434027
msh,246,Dependable Quinjet,{3},3.0,Artifact — Vehicle,common,,2.0,D,0.5363484595538018,0.009586587964344084,0.5254113345521024,0.5441100155682408,9.418074324324325,6.426115282108453,6589,,,Flying {T}: Add one mana of any color. Crew 4 (Tap any number of creatures you control with total power 4 or more: This Vehicle becomes an artifact creature until end of turn.),https://scryfall.com/card/msh/246/dependable-quinjet?utm_source=api,https://cards.scryfall.io/small/front/c/0/c035c625-4de5-4c3b-9d07-aa1df8fc7b78.jpg?1780920205
msh,275,Training Compound,,0.0,Land,rare,,2.0,C+,0.5430769230769231,-0.00547756172663505,0.5443786982248521,0.5420814479638009,6.116544417277914,4.181531176006314,1950,,,{T}: Add {C}. {T}: Add {R} or {G}. Activate only if this land entered this turn or if you control a basic land.,https://scryfall.com/card/msh/275/training-compound?utm_source=api,https://cards.scryfall.io/small/front/c/9/c91e28db-307f-462a-88aa-581d10e77f10.jpg?1780434105
msh,253,Ultron Drone,{3},3.0,Artifact Creature — Robot Villain,common,,2.0,C-,0.5402298850574713,0.02821179843205479,0.5076745970836531,0.5618780301097218,9.94047619047619,6.684058515910722,6525,,,Power-up — {6}: Put two +1/+1 counters on this creature and create a 2/2 colorless Robot Villain artifact creature token. (Activate each power-up ability only once. Reduce the cost by its mana cost if it entered this turn.),https://scryfall.com/card/msh/253/ultron-drone?utm_source=api,https://cards.scryfall.io/small/front/1/4/149a0a3b-c470-414c-a7de-d773b8b4cc82.jpg?1780920237
msh,256,"Viv Vision, Teen Synthezoid",{3},3.0,Legendary Artifact Creature — Robot Hero,uncommon,,2.0,D+,0.5361216730038023,-0.005622611500854746,0.515881708652793,0.5500945179584121,6.039754098360656,4.281287179196646,4471,,,"Flying Cybernetic Senses — Whenever Viv Vision attacks, draw a card if her power is 4 or greater. Power-up — {7}: Put two +1/+1 counters on Viv Vision. (Activate each power-up ability only once. Reduce the cost by her mana cost if she entered this turn.)",https://scryfall.com/card/msh/256/viv-vision-teen-synthezoid?utm_source=api,https://cards.scryfall.io/small/front/8/5/85cc170a-ecd2-4870-b675-7ece88813995.jpg?1780920249
msh,254,Vibranium Energy Daggers,{1},1.0,Artifact — Equipment,common,,1.0,D-,0.5109816225907665,0.013456053471663898,0.5005561735261401,0.5180180180180181,11.147708599598321,7.256408512953016,2231,,,"Indestructible (Effects that say ""destroy"" don't destroy this Equipment.) Equipped creature gets +2/+2. Equip {3} ({3}: Attach to target creature you control. Equip only as a sorcery.)",https://scryfall.com/card/msh/254/vibranium-energy-daggers?utm_source=api,https://cards.scryfall.io/small/front/4/f/4fe5952d-f50f-443a-b960-657fc4bc1965.jpg?1780920243
msh,243,Arc Reactor,{5},5.0,Artifact,rare,,,F,,,,,7.8728522336769755,5.061841445057702,308,,,Improvise (Your artifacts can help cast this spell. Each artifact you tap after you're done activating mana abilities pays for {1}.) This artifact enters tapped. {T}: Add {C}{C}{C}.,https://scryfall.com/card/msh/243/arc-reactor?utm_source=api,https://cards.scryfall.io/small/front/3/3/339acb17-4b8e-4836-9cc5-8a0a946ebc73.jpg?1780457678
msh,251,The Ten Rings,{8},8.0,Legendary Artifact,mythic,,,D-,,,,,6.222222222222222,4.219934347955834,254,,,"Your maximum hand size is ten. At the beginning of your end step, if you have fewer than ten cards in hand, draw cards equal to the difference.",https://scryfall.com/card/msh/251/the-ten-rings?utm_source=api,https://cards.scryfall.io/small/front/2/3/2332bc91-b0f2-4911-844d-d1cc915cd6c8.jpg?1780413851
